USUARIO;MES;FECHA;TECNICO;INICIO;FINAL;TIEMPO ATENCION;CONTACTO;CLIENTE;LINEA;CANAL;VENDEDOR;MARCA;MODELO;SERIE;TIPO DE ATENCION;MOTIVO;MOTIVO DE LA ATENCIÓN;DESCRIPCIÓN DE LA ACTIVIDAD;TEMA
CESAR CORAS;Diciembre;12/12/2025;CCORAS;12:55;13:15;00:20;;DL NEGOCIOS PERU SOCIEDAD ANONIMA CERRADA;15EQUIPCOM;MINORISTA;OLENKA ROBLES;TP-LINK;TAPO-C200;;REMOTO;GARANTIA;PRUEBA DE EQUIPOS Y REVISIONES;VERIFICACIÓN DE OPERATIVIDAD DE EQUIPOS Y DIAGNÓSTICOS FINAL;
CESAR CORAS;Diciembre;12/12/2025;CCORAS;16:10;16:40;00:30;;IP SECURITY GROUP S.A.C;74DAHUA;MINORISTA;OLENKA ROBLES;DAHUA;XVR5216AN-4KL-X;;REMOTO;GARANTIA;PRUEBA DE EQUIPOS Y REVISIONES;VERIFICACIÓN DE OPERATIVIDAD DE EQUIPOS Y DIAGNÓSTICOS FINAL;
CESAR CORAS;Diciembre;12/12/2025;CCORAS;17:45;18:15;00:30;;NEO STORE PERU S.A.C.;15EQUIPCOM;MINORISTA;OLENKA ROBLES;TP-LINK;TL-WR841HP;;REMOTO;GARANTIA;PRUEBA DE EQUIPOS Y REVISIONES;VERIFICACIÓN DE OPERATIVIDAD DE EQUIPOS Y DIAGNÓSTICOS FINAL;
CESAR CORAS;Diciembre;15/12/2025;CCORAS;09:20;09:35;00:15;;DL NEGOCIOS PERU SOCIEDAD ANONIMA CERRADA;15EQUIPCOM;MINORISTA;OLENKA ROBLES;TP-LINK;TAPO-C200;;REMOTO;GARANTIA;PRUEBA DE EQUIPOS Y REVISIONES;VERIFICACIÓN DE OPERATIVIDAD DE EQUIPOS Y DIAGNÓSTICOS FINAL;
CESAR CORAS;Diciembre;15/12/2025;CCORAS;12:35;13:00;00:25;;NEO STORE PERU S.A.C.;15EQUIPCOM;MINORISTA;OLENKA ROBLES;TP-LINK;TL-WR841HP;;REMOTO;GARANTIA;PRUEBA DE EQUIPOS Y REVISIONES;VERIFICACIÓN DE OPERATIVIDAD DE EQUIPOS Y DIAGNÓSTICOS FINAL;
CESAR CORAS;Diciembre;15/12/2025;CCORAS;12:00;12:20;00:20;;IP SECURITY GROUP S.A.C;74DAHUA;MINORISTA;OLENKA ROBLES;DAHUA;XVR5216AN-4KL-X;;PRESENCIAL;GARANTIA;PRUEBA DE EQUIPOS Y REVISIONES;VERIFICACIÓN DE OPERATIVIDAD DE EQUIPOS Y DIAGNÓSTICOS FINAL;
CESAR CORAS;Diciembre;17/12/2025;CCORAS;09:25;10:00;00:35;;DL NEGOCIOS PERU SOCIEDAD ANONIMA CERRADA;15EQUIPCOM;MINORISTA;OLENKA ROBLES;TP-LINK;TAPO-C200;;PRESENCIAL;CONSULTA TECNICA;CONSULTA TECNICA;ASESORÍA RESPECTO A LAS FUNCIONES Y USOS DE LOS EQUIPOS;
CESAR CORAS;Diciembre;18/12/2025;CCORAS;11:30;11:55;00:25;;DL NEGOCIOS PERU SOCIEDAD ANONIMA CERRADA;74DAHUA;MINORISTA;OLENKA ROBLES;DAHUA;IPC-C22E-D-IMOU;;REMOTO;GARANTIA;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;
CESAR CORAS;Diciembre;19/12/2025;CCORAS;10:40;11:15;00:35;;DL NEGOCIOS PERU SOCIEDAD ANONIMA CERRADA;74DAHUA;MINORISTA;OLENKA ROBLES;DAHUA;TAPO-C200;;REMOTO;GARANTIA;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;
CESAR CORAS;Diciembre;23/12/2025;CCORAS;15:50;16:10;00:20;;DL NEGOCIOS PERU SOCIEDAD ANONIMA CERRADA;74DAHUA;MINORISTA;OLENKA ROBLES;DAHUA;HAC-HDW1200M-S4;;REMOTO;GARANTIA;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;
CESAR CORAS;Enero;02/01/2026;CCORAS;11:50;12:05;00:15;;DL NEGOCIOS PERU SOCIEDAD ANONIMA CERRADA;74DAHUA;MINORISTA;OLENKA ROBLES;TP-LINK;TAPO-C200;;REMOTO;CONSULTA TECNICA;CONSULTA TECNICA;ASESORÍA RESPECTO A LAS FUNCIONES Y USOS DE LOS EQUIPOS;
CESAR CORAS;Enero;06/01/2026;CCORAS;12:40;12:50;00:10;;;15EQUIPCOM;MINORISTA;OLENKA ROBLES;DAHUA;XVR5216AN-4KL-X;;REMOTO;GARANTIA;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;
CESAR CORAS;Enero;07/01/2026;CCORAS;09:00;09:30;00:30;;;15EQUIPCOM;MINORISTA;OLENKA ROBLES;TP-LINK;TL-WN725N;;PRESENCIAL;GARANTIA;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;
CESAR CORAS;Enero;07/01/2026;CCORAS;16:15;16:30;00:15;;;15EQUIPCOM;MINORISTA;OLENKA ROBLES;DAHUA;CPE610;;REMOTO;CONSULTA TECNICA;ASESORÍA RESPECTO A LAS FUNCIONES Y USOS DE LOS EQUIPOS;;
CESAR CORAS;Enero;08/01/2026;CCORAS;12:05;12:35;00:30;;;15EQUIPCOM;MINORISTA;OLENKA ROBLES;DAHUA;IPC-A46;;REMOTO;CONSULTA TECNICA;CONSULTA TECNICA;ASESORÍA RESPECTO A LAS FUNCIONES Y USOS DE LOS EQUIPOS;
CESAR CORAS;Enero;14/01/2026;CCORAS;09:55;10:25;00:30;;;15EQUIPCOM;MINORISTA;OLENKA ROBLES;IMOU;IPC-A46;;REMOTO;CAPACITACION;CAPACITACION;CAPACITACIÓN A CLIENTES FINALES DE LAS DIFERENTES LÍNEAS;PORTAFOLIO IMOU
CESAR CORAS;Enero;14/01/2026;CCORAS;11:30;11:40;00:10;;;15EQUIPCOM;MINORISTA;OLENKA ROBLES;DAHUA;IPC-A46;;REMOTO;CONSULTA TECNICA;CONSULTA TECNICA;ASESORÍA RESPECTO A LAS FUNCIONES Y USOS DE LOS EQUIPOS;
CESAR CORAS;Enero;20/01/2026;CCORAS;14:35;16:35;02:00;;;15EQUIPCOM;MINORISTA;OLENKA ROBLES;DAHUA;XVR5216AN-4KL-X;;REMOTO;GARANTIA;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;
CESAR CORAS;Enero;21/01/2026;CCORAS;10:40;10:55;00:15;;;15EQUIPCOM;MINORISTA;OLENKA ROBLES;TP-LINK;TL-WN725N;;PRESENCIAL;GARANTIA;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;
CESAR CORAS;Enero;22/01/2026;CCORAS;09:50;10:15;00:25;;;15EQUIPCOM;MINORISTA;OLENKA ROBLES;TP-LINK;TL-WR841HP;;REMOTO;GARANTIA;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;
CESAR CORAS;Enero;22/01/2026;CCORAS;15:55;16:20;00:25;;;15EQUIPCOM;MINORISTA;OLENKA ROBLES;TP-LINK;TL-WR841HP;;REMOTO;GARANTIA;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;
CESAR CORAS;Enero;23/01/2026;CCORAS;16:00;16:30;00:30;;;15EQUIPCOM;MINORISTA;OLENKA ROBLES;DAHUA;HAC-HFW1200;;REMOTO;CONSULTA TECNICA;CONSULTA TECNICA;ASESORÍA RESPECTO A LAS FUNCIONES Y USOS DE LOS EQUIPOS;
CESAR CORAS;Enero;23/01/2026;CCORAS;16:40;17:00;00:20;;;15EQUIPCOM;MINORISTA;OLENKA ROBLES;DAHUA;IPC-HDBW2241R-ZS;;REMOTO;CONSULTA TECNICA;CONSULTA TECNICA;ASESORÍA RESPECTO A LAS FUNCIONES Y USOS DE LOS EQUIPOS;
CESAR CORAS;Enero;27/01/2026;CCORAS;11:10;11:40;00:30;;;15EQUIPCOM;MINORISTA;OLENKA ROBLES;DAHUA;XVR5108HS-I3;;REMOTO;GARANTIA;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;
CESAR CORAS;Enero;28/01/2026;CCORAS;10:00;10:15;00:15;;;15EQUIPCOM;MINORISTA;OLENKA ROBLES;TP-LINK;TL-WN725N;;PRESENCIAL;GARANTIA;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;
CESAR CORAS;Enero;28/01/2026;CCORAS;14:20;16:20;02:00;;;15EQUIPCOM;MINORISTA;OLENKA ROBLES;UBIQUITI;R5AC-LITE;;REMOTO;GARANTIA;PRUEBA DE EQUIPOS Y REVISIONES;VERIFICACIÓN DE OPERATIVIDAD DE EQUIPOS Y DIAGNÓSTICOS FINAL;
JUAN ARAUCO;OCTUBRE;02/10/2025;JARAUCO;09:00;10:00;01:00;;C & N DISTRIBUCION Y PROYECTOS S.A.C.;86IMOU;MINORISTA;OLENKA ROBLES;IMOU;DH-IPC-A42EN-D-IMOU;9D031F1PAZDB88D;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
JUAN ARAUCO;OCTUBRE;31/10/2025;JARAUCO;11:00;13:00;02:00;;AMPO TECNOLOGIES S.A.C.;74DAHUA;MINORISTA;OLENKA ROBLES;DAHUA;LM50-F400;9J01667PA1CAD74;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
JUAN ARAUCO;NOVIEMBRE ;03/11/2025;JARAUCO;14:00;17:00;03:00;;IP SECURITY GROUP S.A.C;74DAHUA;MINORISTA;OLENKA ROBLES;DAHUA;HAC-HDW1200TRQ-A;9D0C31FPAN5A6CB;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
JUAN ARAUCO;NOVIEMBRE ;03/11/2025;JARAUCO;14:00;17:00;03:00;;IP SECURITY GROUP S.A.C;74DAHUA;MINORISTA;OLENKA ROBLES;DAHUA;HAC-B1A11;9F04342PAN96439;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
JUAN ARAUCO;NOVIEMBRE ;07/11/2025;JARAUCO;14:00;17:00;03:00;;E & S TECNOPIURA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;15EQUIPCOM;MINORISTA;OLENKA ROBLES;TP-LINK;TL-SG1016D;22362J4000739;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
JUAN ARAUCO;NOVIEMBRE ;13/11/2025;JARAUCO;14:00;15:00;01:00;;AMPO TECNOLOGIES S.A.C.;74DAHUA;MINORISTA;OLENKA ROBLES;DAHUA;LM50-F400;9J01667PA1CAD74;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
JUAN ARAUCO;NOVIEMBRE ;15/11/2025;JARAUCO;09:00;10:30;01:30;;CONSORCIO ELECTRONIC SAC;15EQUIPCOM;MINORISTA;OLENKA ROBLES;TP-LINK;ARCHER C80;223A1M9006346;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
JUAN ARAUCO;NOVIEMBRE ;17/11/2025;JARAUCO;14:00;15:00;01:00;;WIFIMAX PERU E.I.R.L.;15EQUIPCOM;MINORISTA;OLENKA ROBLES;TP-LINK;ARCHER C58HP;22382M1000527;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
JUAN ARAUCO;NOVIEMBRE ;17/11/2025;JARAUCO;15:00;16:00;01:00;;WIFIMAX PERU E.I.R.L.;15EQUIPCOM;MINORISTA;OLENKA ROBLES;TP-LINK;UB400;221C640003906;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
JUAN ARAUCO;NOVIEMBRE ;17/11/2025;JARAUCO;16:00;17:00;01:00;;WIFIMAX PERU E.I.R.L.;15EQUIPCOM;MINORISTA;OLENKA ROBLES;TP-LINK;TL-SG108;22341C8003770;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
JUAN ARAUCO;NOVIEMBRE ;20/11/2025;JARAUCO;16:30;17:00;00:30;;E & S TECNOPIURA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA;15EQUIPCOM;MINORISTA;OLENKA ROBLES;TP-LINK;TL-SG1016D;22362J4000739;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
JUAN ARAUCO;NOVIEMBRE ;22/11/2025;JARAUCO;10:30;11:30;01:00;;IP SECURITY GROUP S.A.C;15EQUIPCOM;MINORISTA;OLENKA ROBLES;TP-LINK;TL-SG1005D;22260D3000817;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
JUAN ARAUCO;DICIEMBRE;15/12/2025;JARAUCO;11:00;13:00;02:00;;BELLODAS GUTIERREZ WALTER ARTURO;86IMOU;MINORISTA;OLENKA ROBLES;IMOU;IPC-TA42-D-IMOU;8C065AAPAZ1C4C9;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
JUAN ARAUCO;DICIEMBRE;15/12/2025;JARAUCO;14:00;15:00;01:00;;BELLODAS GUTIERREZ WALTER ARTURO;74DAHUA;MINORISTA;OLENKA ROBLES;DAHUA ;IPC-HDBW1431E-S4;9E0E374PAG516C2;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
JUAN ARAUCO;DICIEMBRE;15/12/2025;JARAUCO;15:00;16:00;01:00;;BELLODAS GUTIERREZ WALTER ARTURO;86IMOU;MINORISTA;OLENKA ROBLES;IMOU;IPC-C22-IMOU;5F0011CPAJ492A1;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
JUAN ARAUCO;DICIEMBRE;15/12/2025;JARAUCO;16:00;17:00;01:00;;BELLODAS GUTIERREZ WALTER ARTURO;74DAHUA;MINORISTA;OLENKA ROBLES;DAHUA ;HAC-HDW1500TRQ-A;7L0285BPAN97D63;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
JUAN ARAUCO;DICIEMBRE;15/12/2025;JARAUCO;17:00;18:00;01:00;;BELLODAS GUTIERREZ WALTER ARTURO;74DAHUA;MINORISTA;OLENKA ROBLES;DAHUA ;HAC-HDW1800TL-A;8J0E55EPAL0B8D2;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
JUAN ARAUCO;ENERO;14/01/2026;JARAUCO;14:00;15:00;01:00;;IP SECURITY GROUP S.A.C;74DAHUA;MINORISTA;OLENKA ROBLES;DAHUA;XVR1B16H-I;9F06260PAZ41E2D;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
JUAN ARAUCO;ENERO;14/01/2026;JARAUCO;15:00;16:00;01:00;;IP SECURITY GROUP S.A.C;74DAHUA;MINORISTA;OLENKA ROBLES;DAHUA;IPC-HFW2231S-S-S2;8E0A4F4PAG3763B;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
JUAN ARAUCO;ENERO;14/01/2026;JARAUCO;16:00;16:30;00:30;;IP SECURITY GROUP S.A.C;74DAHUA;MINORISTA;OLENKA ROBLES;DAHUA;PFM344D-8CH-US;P100750JZG44A29012S;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
JUAN ARAUCO;ENERO;23/01/2026;JARAUCO;16:00;17:00;01:00;;COMPUUSA E.I.R.LTDA.;15EQUIPCOM;MINORISTA;OLENKA ROBLES;TP-LINK;TAPO C500;223B4K2002121;PRESENCIAL;GARANTIA;GARANTIA;REVISION Y DIAGNOSTICO DE PRODUCTOS POR GARANTIA ;
CESAR CORAS;Octubre;06/10/2025;CCORAS;15:35;15:50;00:15;;ELIONET PERU;74DAHUA;MINORISTA;PABLO JOAQUIN;TP-LINK;;;REMOTO;CAPACITACION;CAPACITACION;CAPACITACIÓN A CLIENTES FINALES DE LAS DIFERENTES LÍNEAS;ANALITICAS DE VIDEO
CESAR CORAS;Octubre;16/10/2025;CCORAS;10:45;11:20;00:35;;F & V SECURITY PERU S.A.C.;15EQUIPCOM;MINORISTA;PABLO JOAQUIN;TP-LINK;KTX01(S);;REMOTO;CAPACITACION;CAPACITACION;CAPACITACIÓN A CLIENTES FINALES DE LAS DIFERENTES LÍNEAS;ANALITICAS DE VIDEO
CESAR CORAS;Octubre;16/10/2025;CCORAS;11:25;12:10;00:45;;MASKE SECURITY E.I.R.L.;15EQUIPCOM;MINORISTA;PABLO JOAQUIN;TP-LINK;IPC-A22E-G-IMOU;;PRESENCIAL;CAPACITACION;CAPACITACION;CAPACITACIÓN A CLIENTES FINALES DE LAS DIFERENTES LÍNEAS;
CESAR CORAS;Octubre;20/10/2025;CCORAS;09:05;10:50;01:45;;JUGRANSOFT;15EQUIPCOM;MINORISTA;PABLO JOAQUIN;TP-LINK;KTA02;;REMOTO;CAPACITACION;CAPACITACION;CAPACITACIÓN A CLIENTES FINALES DE LAS DIFERENTES LÍNEAS;
CESAR CORAS;Octubre;23/10/2025;CCORAS;10:10;10:30;00:20;;ALARMAX SECURITY DEL PERU S.A.C .;15EQUIPCOM;MINORISTA;PABLO JOAQUIN;TP-LINK;ASI3213A-W;;REMOTO;CAPACITACION;CAPACITACION;CAPACITACIÓN A CLIENTES FINALES DE LAS DIFERENTES LÍNEAS;ANALITICAS DE VIDEO
CESAR CORAS;Octubre;24/10/2025;CCORAS;12:10;12:25;00:15;;ELIONET PERU;15EQUIPCOM;MINORISTA;PABLO JOAQUIN;TP-LINK;ASA3213GL-MW;;REMOTO;CAPACITACION;CAPACITACION;CAPACITACIÓN A CLIENTES FINALES DE LAS DIFERENTES LÍNEAS;ANALITICAS DE VIDEO
CESAR CORAS;Noviembre;14/11/2025;CCORAS;09:45;09:55;00:10;;TP-LINK;15EQUIPCOM;MINORISTA;PABLO JOAQUIN;TP-LINK;;;REMOTO;CONSULTA TECNICA;CONSULTA TECNICA;ASESORÍA RESPECTO A LAS FUNCIONES Y USOS DE LOS EQUIPOS;
CESAR CORAS;Diciembre;12/12/2025;CCORAS;11:30;11:50;00:20;;TP-LINK;15EQUIPCOM;MINORISTA;PABLO JOAQUIN;TP-LINK;;;REMOTO;CONSULTA TECNICA;CONSULTA TECNICA;ASESORÍA RESPECTO A LAS FUNCIONES Y USOS DE LOS EQUIPOS;
DAHAINA ESPINOZA;OCTUBRE;23/10/2025;ESPINOZA;15:40;16:30;00:50;;MULTIVISION S.R.L. ;27AMPLCATV;OPERADORES;PABLO RODRIGUEZ;DIXON;D174GW;DF3CA606664D;REMOTO;CONFIGURACION;CONFIGURACIÓN CLIENTE FINAL;CONFIGURACIÓN A CLIENTES FINALES;
CESAR CORAS;Octubre;03/10/2025;CCORAS;11:00;11:40;00:40;;;74DAHUA;MINORISTA;PARURO;DAHUA;IPC-A26H-IMOU;;REMOTO;CONFIGURACION;CONFIGURACIÓN CLIENTE FINAL;CONFIGURACIÓN A CLIENTES FINALES;
CESAR CORAS;Octubre;29/10/2025;CCORAS;17:35;17:55;00:20;;PARURO;74DAHUA;MINORISTA;PARURO;DAHUA;IPC-A26H-IMOU;;REMOTO;CONFIGURACION;CONFIGURACIÓN CLIENTE FINAL;CONFIGURACIÓN A CLIENTES FINALES;
DAHAINA ESPINOZA;OCTUBRE;15/10/2025;ESPINOZA;10:00;10:20;00:20;;ALECOM LED ELECTRONICS SOCIEDAD ANONIMA CERRADA;15EQUIPCOM;MINORISTA;ROSARIO ALVARADO;TP-LINK;TAPO C520WS;224A584000568;REMOTO;GARANTIA;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;
DAHAINA ESPINOZA;OCTUBRE;15/10/2025;ESPINOZA;11:30;11:50;00:20;;ALECOM LED ELECTRONICS SOCIEDAD ANONIMA CERRADA;15EQUIPCOM;MINORISTA;ROSARIO ALVARADO;TP-LINK;TAPO C320WS;2247015000281a;REMOTO;GARANTIA;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;
DAHAINA ESPINOZA;OCTUBRE;15/10/2025;ESPINOZA;12:00;12:30;00:30;;ALECOM LED ELECTRONICS SOCIEDAD ANONIMA CERRADA;74DAHUA;MINORISTA;ROSARIO ALVARADO;IMOU;IPC-A42-D-IMOU;8F0CB5CPAZ10430;REMOTO;GARANTIA;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;
DAHAINA ESPINOZA;OCTUBRE;15/10/2025;ESPINOZA;12:40;13:00;00:20;;ALECOM LED ELECTRONICS SOCIEDAD ANONIMA CERRADA;74DAHUA;MINORISTA;ROSARIO ALVARADO;DAHUA;SD3A205-GNP-PV;8G0B504PAJC1E00;REMOTO;GARANTIA;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;
DAHAINA ESPINOZA;NOVIEMBRE;25/11/2025;ESPINOZA;12:50;13:10;00:20;;HDG IMPORT S.A.C.;15EQUIPCOM;MINORISTA;ROSARIO ALVARADO;TPLINK;ARCHER AX23;224B731004827;REMOTO;GARANTIA;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;
DAHAINA ESPINOZA;DICIEMBRE;04/12/2025;ESPINOZA;10:00;10:30;00:30;;KROTON;;INTEGRADOR;ROSARIO ALVARADO;TP-LINK;ARCHER C80;;REMOTO;PREVENTA;PREVENTA;IDENTIFICACIÓN DE EQUIPOS SOLICITADOS PARA SOLUCIONES O PROYECTOS;
DAHAINA ESPINOZA;DICIEMBRE;04/12/2025;ESPINOZA;11:50;12:10;00:20;;KROTON;;INTEGRADOR;ROSARIO ALVARADO;TP-LINK;EAP 620;;REMOTO;PREVENTA;PREVENTA;IDENTIFICACIÓN DE EQUIPOS SOLICITADOS PARA SOLUCIONES O PROYECTOS;
DAHAINA ESPINOZA;DICIEMBRE;04/12/2025;ESPINOZA;12:00;12:20;00:20;;KROTON;;INTEGRADOR;ROSARIO ALVARADO;TP-LINK;ARCHER X20;;REMOTO;PREVENTA;PREVENTA;IDENTIFICACIÓN DE EQUIPOS SOLICITADOS PARA SOLUCIONES O PROYECTOS;
DAHAINA ESPINOZA;ENERO;06/01/2026;ESPINOZA;;;00:00;;KROTON;15EQUIPCOM;MINORISTA;ROSARIO ALVARADO;TP-LINK;ARCHER X20;;REMOTO;PREVENTA;PREVENTA;IDENTIFICACIÓN DE EQUIPOS SOLICITADOS PARA SOLUCIONES O PROYECTOS;
DAHAINA ESPINOZA;ENERO;06/01/2026;ESPINOZA;;;00:00;;KROTON;15EQUIPCOM;MINORISTA;ROSARIO ALVARADO;TP-LINK;ARCHER VR400;;REMOTO;PREVENTA;PREVENTA;IDENTIFICACIÓN DE EQUIPOS SOLICITADOS PARA SOLUCIONES O PROYECTOS;
DAHAINA ESPINOZA;ENERO;12/01/2026;ESPINOZA;;;00:00;;KROTON;15EQUIPCOM;MINORISTA;ROSARIO ALVARADO;TP-LINK;TL-SG3428XMP;;REMOTO;PREVENTA;PREVENTA;IDENTIFICACIÓN DE EQUIPOS SOLICITADOS PARA SOLUCIONES O PROYECTOS;
DAHAINA ESPINOZA;ENERO;21/01/2026;ESPINOZA;;;00:00;;KROTON;15EQUIPCOM;MINORISTA;ROSARIO ALVARADO;TP-LINK;ARCHER AX80;;REMOTO;PREVENTA;PREVENTA;IDENTIFICACIÓN DE EQUIPOS SOLICITADOS PARA SOLUCIONES O PROYECTOS;
DAHAINA ESPINOZA;ENERO;26/01/2026;ESPINOZA;;;00:00;;CONTEC TECNOLOGY E.I.R.L.;;MINORISTA;ROSARIO ALVARADO;IMOU;IPC-F42FE-D-IMOU.;8F02C96PAZ9EB1A;REMOTO;CONFIGURACION;CONFIGURACIÓN CLIENTE FINAL;CONFIGURACIÓN A CLIENTES FINALES;
DAHAINA ESPINOZA;ENERO;29/01/2026;ESPINOZA;;;00:00;;KROTON;15EQUIPCOM;INTEGRADOR;ROSARIO ALVARADO;TP-LINK;DECO X50-POE;;REMOTO;CONSULTA TECNICA;CONSULTA TECNICA;ASESORÍA RESPECTO A LAS FUNCIONES Y USOS DE LOS EQUIPOS;
CESAR CORAS;Octubre;02/10/2025;CCORAS;12:15;12:45;00:30;;;74DAHUA;MINORISTA;ROSARIO ALVARADO;DAHUA;XVR1B16-I;;PRESENCIAL;GARANTIA;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;
CESAR CORAS;Octubre;03/10/2025;CCORAS;09:45;10:05;00:20;;;74DAHUA;MINORISTA;ROSARIO ALVARADO;DAHUA;IPC-HFW1431S1-S4;;REMOTO;CONFIGURACION;CONFIGURACIÓN CLIENTE FINAL;CONFIGURACIÓN A CLIENTES FINALES;
CESAR CORAS;Octubre;03/10/2025;CCORAS;11:45;11:55;00:10;;;74DAHUA;MINORISTA;ROSARIO ALVARADO;DAHUA;XVR5108HS-X;;REMOTO;CONSULTA TECNICA;CONSULTA TECNICA;ASESORÍA RESPECTO A LAS FUNCIONES Y USOS DE LOS EQUIPOS;
CESAR CORAS;Octubre;03/10/2025;CCORAS;12:55;13:15;00:20;;;74DAHUA;INTEGRADOR;ROSARIO ALVARADO;DAHUA;NVR608-32-4KS2;;REMOTO;CONSULTA TECNICA;CONSULTA TECNICA;ASESORÍA RESPECTO A LAS FUNCIONES Y USOS DE LOS EQUIPOS;
CESAR CORAS;Octubre;03/10/2025;CCORAS;17:15;17:45;00:30;;;74DAHUA;INTEGRADOR;ROSARIO ALVARADO;DAHUA;NVR608-32-4KS2;;REMOTO;CONSULTA TECNICA;CONSULTA TECNICA;ASESORÍA RESPECTO A LAS FUNCIONES Y USOS DE LOS EQUIPOS;
CESAR CORAS;Octubre;06/10/2025;CCORAS;16:40;17:00;00:20;;ALERTA PERU CENTINEL;74DAHUA;MINORISTA;ROSARIO ALVARADO;DAHUA;IPC-A22;;REMOTO;CONFIGURACION;CONFIGURACIÓN CLIENTE FINAL;CONFIGURACIÓN A CLIENTES FINALES;
CESAR CORAS;Octubre;06/10/2025;CCORAS;17:30;18:00;00:30;;TESITEL SAC;74DAHUA;INTEGRADOR;ROSARIO ALVARADO;DAHUA;XVR5216AN-X;;REMOTO;CONFIGURACION;CONFIGURACIÓN CLIENTE FINAL;CONFIGURACIÓN A CLIENTES FINALES;
CESAR CORAS;Octubre;08/10/2025;CCORAS;11:30;11:50;00:20;;;74DAHUA;MINORISTA;ROSARIO ALVARADO;DAHUA;XVR1B16-I;;PRESENCIAL;GARANTIA;GARANTIA;REVISIÓN Y DIAGNÓSTICO DE PRODUCTOS POR GARANTÍA;
